HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol	Ensembl gene ID
HGNC:33936	Approved	FAM153CP	NY-REN-7-like	FAM153C	ENSG00000204677
HGNC:55022	Approved	FAM153DP			ENSG00000259966
HGNC:34336	Approved	FAM172BP	LOC131909	FAM172B	ENSG00000175841
HGNC:34336	Approved	FAM172BP	FLJ45679	FAM172B	ENSG00000175841
HGNC:34441	Approved	FAM177A1P1		FAM177A2	ENSG00000214886
HGNC:34511	Approved	FAM183BP	LOC340286	FAM183B	ENSG00000164556
HGNC:51331	Approved	FAM183DP			ENSG00000205716
HGNC:51332	Approved	FAM183EP			
HGNC:21813	Approved	FAM185BP		FAM185B	ENSG00000214439
HGNC:49213	Approved	FAM187B2P			ENSG00000262497
HGNC:37194	Approved	FAM192BP	rcNIP30	FAM192B	ENSG00000231841
HGNC:37464	Approved	FAM197Y1		FAM197Y1P	ENSG00000224336
HGNC:37627	Approved	FAM197Y10			ENSG00000235719
HGNC:23951	Approved	FAM199YP	FAM199Y		
HGNC:42011	Approved	FAM204BP			ENSG00000233040
HGNC:42012	Approved	FAM204CP			ENSG00000230902
HGNC:42013	Approved	FAM204DP			ENSG00000258552
HGNC:24504	Approved	FAM205BP	DKFZp434J193	C9orf144	ENSG00000257198
HGNC:24504	Approved	FAM205BP	DKFZp434J193	FAM205B	ENSG00000257198
HGNC:24504	Approved	FAM205BP	C9orf144A	C9orf144	ENSG00000257198
HGNC:24504	Approved	FAM205BP	C9orf144A	FAM205B	ENSG00000257198
HGNC:39715	Approved	FAM207BP			ENSG00000228797
HGNC:42676	Approved	FAM207CP			ENSG00000232797
HGNC:44938	Approved	FAM210CP			ENSG00000213770
HGNC:54597	Approved	FAM214BP1			ENSG00000240487
HGNC:49613	Approved	FAM217AP1			
HGNC:43779	Approved	FAM218BP			ENSG00000221891
HGNC:23678	Approved	FAM220BP	bA392E22.4	C9orf51	ENSG00000176007
HGNC:43640	Approved	FAM220CP			ENSG00000213612
HGNC:44487	Approved	FANCD2P1			
HGNC:44488	Approved	FANCD2P2			ENSG00000230342
HGNC:39675	Approved	FAR1P1			ENSG00000235879
HGNC:49284	Approved	FAR2P1	LOC440905		ENSG00000180178
HGNC:49279	Approved	FAR2P2			ENSG00000178162
HGNC:49285	Approved	FAR2P3			ENSG00000240253
HGNC:49286	Approved	FAR2P4			ENSG00000231431
HGNC:45115	Approved	FARSBP1			ENSG00000231060
HGNC:16582	Approved	FAT1P1	dJ697P8.1		ENSG00000217809
HGNC:17984	Approved	FAUP1	FAU1P		ENSG00000235297
HGNC:36535	Approved	FAUP2			ENSG00000237806
HGNC:36970	Approved	FAUP3			
HGNC:55107	Approved	FBLIM1P1			ENSG00000213489
HGNC:55108	Approved	FBLIM1P2			ENSG00000254871
HGNC:49924	Approved	FBP2P1			ENSG00000237743
HGNC:54776	Approved	FBXL12P1			ENSG00000235968
HGNC:13600	Approved	FBXL21P	FBL3B	FBXL3B	ENSG00000164616
HGNC:13600	Approved	FBXL21P	FBL3B	FBXL3P	ENSG00000164616
HGNC:13600	Approved	FBXL21P	FBL3B	FBXL21	ENSG00000164616
HGNC:13600	Approved	FBXL21P	Fbl21	FBXL3B	ENSG00000164616
HGNC:13600	Approved	FBXL21P	Fbl21	FBXL3P	ENSG00000164616
HGNC:13600	Approved	FBXL21P	Fbl21	FBXL21	ENSG00000164616
HGNC:50363	Approved	FBXO36P1			ENSG00000266117
HGNC:13609	Approved	FBXW4P1	FBW3	FBXW3	ENSG00000230701
HGNC:13609	Approved	FBXW4P1	FBW3	SHFM3P1	ENSG00000230701
HGNC:1145	Approved	FBXW11P1		BTRC2P	ENSG00000230870
HGNC:1145	Approved	FBXW11P1		FBXW1BP1	ENSG00000230870
HGNC:1145	Approved	FBXW11P1		FBXW1BP	ENSG00000230870
HGNC:44613	Approved	FCF1P1			ENSG00000227436
HGNC:44614	Approved	FCF1P2			ENSG00000228638
HGNC:44615	Approved	FCF1P3			ENSG00000239997
HGNC:44616	Approved	FCF1P4			ENSG00000226112
HGNC:44617	Approved	FCF1P5			ENSG00000220392
HGNC:44618	Approved	FCF1P6			ENSG00000225671
HGNC:44619	Approved	FCF1P7			ENSG00000224727
HGNC:44620	Approved	FCF1P8			ENSG00000251111
HGNC:44621	Approved	FCF1P9			ENSG00000231478
HGNC:44622	Approved	FCF1P10			ENSG00000218490
HGNC:44623	Approved	FCF1P11			
HGNC:3615	Approved	FCGR1CP	CD64c	FCGR1C	ENSG00000265531
HGNC:49448	Approved	FCRL6P1			
HGNC:3632	Approved	FDPSP1		CHR39A	ENSG00000225462
HGNC:3632	Approved	FDPSP1		FPSL1	ENSG00000225462
HGNC:3632	Approved	FDPSP1		FDPSL1	ENSG00000225462
HGNC:3633	Approved	FDPSP2	TCAG_1641456	FPSL2	ENSG00000233980
HGNC:3633	Approved	FDPSP2	TCAG_1641456	FDPSL2	ENSG00000233980
HGNC:3633	Approved	FDPSP2	TCAG_1641456	FDPSL2A	ENSG00000233980
HGNC:3634	Approved	FDPSP3		FPSL3	ENSG00000258872
HGNC:3634	Approved	FDPSP3		FDPSL3	ENSG00000258872
HGNC:3635	Approved	FDPSP4		FPSL4	ENSG00000254793
HGNC:3635	Approved	FDPSP4		CHR39B	ENSG00000254793
HGNC:3635	Approved	FDPSP4		FDPSL4	ENSG00000254793
HGNC:3636	Approved	FDPSP5		FPSL5	ENSG00000215035
HGNC:3636	Approved	FDPSP5		CHR39C	ENSG00000215035
HGNC:3636	Approved	FDPSP5		FDPSL5	ENSG00000215035
HGNC:3637	Approved	FDPSP6		FDPSP	ENSG00000233676
HGNC:33487	Approved	FDPSP7		FDPSL2B	ENSG00000231087
HGNC:39085	Approved	FDPSP8			ENSG00000224763
HGNC:39086	Approved	FDPSP9			
HGNC:39087	Approved	FDPSP10			
HGNC:3640	Approved	FDX1P1		ADXP1	ENSG00000181741
HGNC:3640	Approved	FDX1P1		FDXP1	ENSG00000181741
HGNC:3641	Approved	FDX1P2		FDXP2	ENSG00000227054
HGNC:3648	Approved	FECHP1		FECHP	ENSG00000235534
HGNC:17219	Approved	FEM1AP1		FEM1DP	ENSG00000229231
HGNC:39830	Approved	FEM1AP2			ENSG00000265296
HGNC:39831	Approved	FEM1AP3			ENSG00000217770
HGNC:39832	Approved	FEM1AP4			ENSG00000235876
HGNC:3651	Approved	FEN1P1		FENL1	ENSG00000215873
HGNC:15801	Approved	FER1L4	bA563A22B.1	C20orf124	ENSG00000088340
HGNC:15801	Approved	FER1L4	dJ309K20.1	C20orf124	ENSG00000088340
HGNC:26443	Approved	FERP1	FERps	FERP	ENSG00000232149
HGNC:44498	Approved	FGD5P1			ENSG00000275340
HGNC:21455	Approved	FGF7P1	HsT283		ENSG00000264061
HGNC:17193	Approved	FGF7P2		FGF7L	ENSG00000185390
HGNC:26671	Approved	FGF7P3	KGFLP2		ENSG00000204837
HGNC:33587	Approved	FGF7P4			ENSG00000216829
HGNC:33588	Approved	FGF7P5			ENSG00000204816
HGNC:27852	Approved	FGF7P6	KGFLP1		ENSG00000227449
HGNC:33589	Approved	FGF7P7			ENSG00000204801
HGNC:34516	Approved	FGF7P8			ENSG00000219693
HGNC:39706	Approved	FGFR1OP2P1			ENSG00000230256
HGNC:21664	Approved	FGFR3P1	D84394.2	FGFR3P	ENSG00000230994
HGNC:21664	Approved	FGFR3P1	D84394.2	FGFR6	ENSG00000230994
HGNC:37947	Approved	FGFR3P2			
HGNC:37948	Approved	FGFR3P3			
HGNC:37949	Approved	FGFR3P4			
HGNC:37950	Approved	FGFR3P5			ENSG00000260984
HGNC:37951	Approved	FGFR3P6			ENSG00000226164
HGNC:39442	Approved	FHP1			ENSG00000234213
HGNC:3714	Approved	FKBP1AP1		FKBP1P1	ENSG00000269304
HGNC:3715	Approved	FKBP1AP2		FKBP1P2	ENSG00000259691
HGNC:3716	Approved	FKBP1AP3		FKBP1P3	ENSG00000230243
HGNC:3717	Approved	FKBP1AP4		FKBP1P4	ENSG00000282502
HGNC:52378	Approved	FKBP1BP1			ENSG00000258536
HGNC:44038	Approved	FKBP4P1			ENSG00000251463
HGNC:50371	Approved	FKBP4P2			ENSG00000269692
HGNC:50375	Approved	FKBP4P6		FKBP4P4	ENSG00000268234
HGNC:50375	Approved	FKBP4P6		FKBP4P5	ENSG00000268234
HGNC:50376	Approved	FKBP4P7		FKBP4P3	ENSG00000235256
HGNC:50377	Approved	FKBP4P8			ENSG00000276457
HGNC:23568	Approved	FKBP9P1	MGC20531	FKBP9L	ENSG00000176826
HGNC:44609	Approved	FLT1P1	LOC391533		ENSG00000229515
HGNC:38033	Approved	FLYWCH1P1			ENSG00000239516
HGNC:54909	Approved	FMN2P1			ENSG00000231388
HGNC:24024	Approved	FMO6P		FMO6	ENSG00000117507
HGNC:32208	Approved	FMO7P			ENSG00000230231
HGNC:32209	Approved	FMO8P			ENSG00000238087
HGNC:32210	Approved	FMO9P	RP11-45J16.2		ENSG00000215834
HGNC:32211	Approved	FMO10P			ENSG00000234984
HGNC:32212	Approved	FMO11P			ENSG00000232148
HGNC:44528	Approved	FNBP1P1			ENSG00000257800
HGNC:44527	Approved	FNBP1P2			
HGNC:35452	Approved	FNDC3CP			ENSG00000223592
HGNC:3783	Approved	FNTAP1		FNTAL1	ENSG00000254502
HGNC:3784	Approved	FNTAP2		FNTAL2	ENSG00000230022
HGNC:3792	Approved	FOLR1P1		FOLR1P	ENSG00000256518
HGNC:38074	Approved	FOLR3P1			
HGNC:44055	Approved	FOSL1P1			ENSG00000248394
HGNC:43882	Approved	FOXN3P1			ENSG00000176318
HGNC:54995	Approved	FOXN3P2			ENSG00000226753
HGNC:3820	Approved	FOXO1B		FKHRP1	ENSG00000214295
HGNC:15792	Approved	FRG1BP	bA348I14.2	C20orf80	ENSG00000149531
HGNC:15792	Approved	FRG1BP	bA348I14.2	FRG1B	ENSG00000149531
HGNC:51762	Approved	FRG1CP			ENSG00000282826
HGNC:51763	Approved	FRG1DP			ENSG00000282870
HGNC:51764	Approved	FRG1EP			ENSG00000282995
HGNC:51765	Approved	FRG1FP			ENSG00000283047
HGNC:51766	Approved	FRG1GP			ENSG00000283023
HGNC:51767	Approved	FRG1HP			ENSG00000276291
HGNC:51768	Approved	FRG1JP			ENSG00000215548
HGNC:51769	Approved	FRG1KP			ENSG00000280286
HGNC:27093	Approved	FRG2DP			ENSG00000261711
HGNC:51365	Approved	FRG2EP			ENSG00000282842
HGNC:51366	Approved	FRG2FP	TCONS_l2_00020053		ENSG00000232783
HGNC:51364	Approved	FRG2GP			ENSG00000260291
HGNC:51794	Approved	FRG2HP			ENSG00000260846
HGNC:51795	Approved	FRG2IP			ENSG00000260598
HGNC:51796	Approved	FRG2JP			ENSG00000259897
HGNC:51797	Approved	FRG2KP			ENSG00000261741
HGNC:51798	Approved	FRG2LP			ENSG00000267704
HGNC:51799	Approved	FRG2MP			ENSG00000275170
HGNC:24690	Approved	FRMD8P1	FKSG43		ENSG00000227942
HGNC:16843	Approved	FRMPD2B	yX59F3.2	PDZK5A	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	PDZD5A	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	FRMPD2L1	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	FRMPD2P2	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	PDZK5B	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	PDZD5B	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	FRMPD2L2	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	yX59F3.2	FRMPD2P1	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	PDZK5A	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	PDZD5A	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	FRMPD2L1	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	FRMPD2P2	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	PDZK5B	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	PDZD5B	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	FRMPD2L2	ENSG00000150175
HGNC:16843	Approved	FRMPD2B	bA556L1.2	FRMPD2P1	ENSG00000150175
HGNC:49669	Approved	FSCN1P1			ENSG00000261559
HGNC:3979	Approved	FTH1P1		FTHL1	ENSG00000232273
HGNC:3989	Approved	FTH1P2		FTHL2	ENSG00000234975
HGNC:3990	Approved	FTH1P3		FTHL3	ENSG00000213453
HGNC:3991	Approved	FTH1P4		FTHL4	ENSG00000242992
HGNC:3996	Approved	FTH1P5		FTHP1	ENSG00000230204
HGNC:3996	Approved	FTH1P5		FTHL5	ENSG00000230204
HGNC:39088	Approved	FTH1P6			ENSG00000233083
HGNC:3994	Approved	FTH1P7		FTHL7	ENSG00000232187
HGNC:3995	Approved	FTH1P8		FTHL8	ENSG00000219507
HGNC:39089	Approved	FTH1P9			ENSG00000251395
HGNC:3980	Approved	FTH1P10		FTHL10	ENSG00000223361
HGNC:3981	Approved	FTH1P11		FTHL11	ENSG00000237264
HGNC:3982	Approved	FTH1P12		FTHL12	ENSG00000213362
HGNC:3983	Approved	FTH1P13		FTHP3	ENSG00000258960
HGNC:3983	Approved	FTH1P13		FTHL13	ENSG00000258960
HGNC:39090	Approved	FTH1P14			ENSG00000185638
HGNC:3985	Approved	FTH1P15		FTHL15	ENSG00000218980
HGNC:3986	Approved	FTH1P16		FTH2	ENSG00000227376
HGNC:3986	Approved	FTH1P16		FTHL16	ENSG00000227376
HGNC:33525	Approved	FTH1P19		FTHL19	ENSG00000219186
HGNC:37639	Approved	FTH1P20		FTHL20	ENSG00000226564
HGNC:3997	Approved	FTH1P21		FTHP2	ENSG00000249013
HGNC:3997	Approved	FTH1P21		FTHL21	ENSG00000249013
HGNC:37640	Approved	FTH1P22		FTHL22	ENSG00000225079
HGNC:37641	Approved	FTH1P23		FTHL23	ENSG00000242960
HGNC:37642	Approved	FTH1P24		FTHL24	ENSG00000249302
HGNC:37643	Approved	FTH1P25		FTHL25	ENSG00000232792
HGNC:37644	Approved	FTH1P26		FTHL26	ENSG00000218213
HGNC:39091	Approved	FTH1P27			ENSG00000234355
HGNC:3988	Approved	FTHL18P		FTH1P18	ENSG00000243048
HGNC:3988	Approved	FTHL18P		FTHL18	ENSG00000243048
HGNC:16547	Approved	FTLP1	bA465L10.3	FTLP	ENSG00000235525
HGNC:4001	Approved	FTLP2		FTLL2	ENSG00000232368
HGNC:4000	Approved	FTLP3	dJ681N20.2	FTLL1	ENSG00000226608
HGNC:37952	Approved	FTLP4			ENSG00000214020
HGNC:37953	Approved	FTLP5			ENSG00000266989
HGNC:37954	Approved	FTLP6			ENSG00000254984
HGNC:37955	Approved	FTLP7			
HGNC:37956	Approved	FTLP8			ENSG00000232217
HGNC:37958	Approved	FTLP9			
HGNC:37959	Approved	FTLP10			ENSG00000250426
HGNC:37960	Approved	FTLP11			
HGNC:37961	Approved	FTLP12			ENSG00000265095
HGNC:37963	Approved	FTLP13			ENSG00000263725
HGNC:37964	Approved	FTLP14			ENSG00000260459
HGNC:37965	Approved	FTLP15			ENSG00000233952
HGNC:37966	Approved	FTLP16			ENSG00000229735
HGNC:37967	Approved	FTLP17			ENSG00000228347
HGNC:37968	Approved	FTLP18			ENSG00000230214
HGNC:37969	Approved	FTLP19			ENSG00000237913
HGNC:43759	Approved	FTOP1			ENSG00000226491
HGNC:4007	Approved	FUCA1P1		FUCA1P	ENSG00000237053
HGNC:17253	Approved	FUNDC2P1		FUNDC2P	ENSG00000255883
HGNC:17247	Approved	FUNDC2P2			ENSG00000182814
HGNC:37970	Approved	FUNDC2P3			ENSG00000187103
HGNC:37971	Approved	FUNDC2P4			ENSG00000227009
HGNC:20012	Approved	FXNP1		FRDAP	ENSG00000258421
HGNC:51607	Approved	FXNP2			ENSG00000177736
HGNC:4031	Approved	FXYD6P1			ENSG00000270762
HGNC:4032	Approved	FXYD6P2			ENSG00000235964
HGNC:31124	Approved	FXYD6P3		FXYD8	ENSG00000182707
HGNC:38035	Approved	FYTTD1P1			ENSG00000234502
HGNC:54590	Approved	G3BP1P1			ENSG00000235651
HGNC:4069	Approved	GABARAPL3	ATG8D		ENSG00000238244
HGNC:4072	Approved	GABPAP	E4TF1	GABPB1	ENSG00000235720
HGNC:4072	Approved	GABPAP	E4TF1B	GABPB1	ENSG00000235720
HGNC:2725	Approved	GADD45AP1		DDIT1L	
HGNC:2725	Approved	GADD45AP1		GADD45AL	
HGNC:33982	Approved	GAMTP1		GAMTP	
HGNC:37697	Approved	GAMTP2			ENSG00000231910
HGNC:4159	Approved	GAPDHP1		GAPDP1	ENSG00000228232
HGNC:4159	Approved	GAPDHP1		GAPDHL2	ENSG00000228232
HGNC:4159	Approved	GAPDHP1		GAPDL2	ENSG00000228232
HGNC:16577	Approved	GAPDHP2	dJ585I14.1	GAPDP2	ENSG00000236811
HGNC:4160	Approved	GAPDHP14		GAPDP14	ENSG00000236056
HGNC:13950	Approved	GAPDHP15	GAPDH-Lp	GAPDP15	ENSG00000214563
HGNC:13950	Approved	GAPDHP15	b55C20.4	GAPDP15	ENSG00000214563
HGNC:23768	Approved	GAPDHP16		GAPDP16	ENSG00000225502
HGNC:37765	Approved	GAPDHP17		GAPDHP18	ENSG00000229551
HGNC:23947	Approved	GAPDHP19			ENSG00000234529
HGNC:37772	Approved	GAPDHP20			ENSG00000224333
HGNC:37773	Approved	GAPDHP21			ENSG00000236993
HGNC:37774	Approved	GAPDHP22			ENSG00000234005
HGNC:37775	Approved	GAPDHP23			ENSG00000235595
HGNC:37776	Approved	GAPDHP24			ENSG00000185221
HGNC:37777	Approved	GAPDHP25			ENSG00000213594
HGNC:37778	Approved	GAPDHP26			ENSG00000229541
HGNC:37779	Approved	GAPDHP27			ENSG00000239873
HGNC:37780	Approved	GAPDHP28			ENSG00000213449
HGNC:37781	Approved	GAPDHP29			ENSG00000178596
HGNC:37782	Approved	GAPDHP30			ENSG00000183663
HGNC:37783	Approved	GAPDHP31			ENSG00000235868
HGNC:37784	Approved	GAPDHP32			ENSG00000226443
HGNC:37785	Approved	GAPDHP33			ENSG00000240244
HGNC:37786	Approved	GAPDHP34			ENSG00000235306
HGNC:37789	Approved	GAPDHP35			ENSG00000250982
HGNC:37790	Approved	GAPDHP36			ENSG00000213158
HGNC:37791	Approved	GAPDHP37			ENSG00000231907
HGNC:37792	Approved	GAPDHP38			ENSG00000249210
HGNC:37796	Approved	GAPDHP39			ENSG00000239207
HGNC:37797	Approved	GAPDHP40			ENSG00000248626
HGNC:37798	Approved	GAPDHP41			ENSG00000277172
HGNC:37799	Approved	GAPDHP42			ENSG00000219881
HGNC:37800	Approved	GAPDHP43			ENSG00000250130
HGNC:37801	Approved	GAPDHP44			ENSG00000213352
HGNC:37802	Approved	GAPDHP45			ENSG00000228312
HGNC:37804	Approved	GAPDHP46			ENSG00000224678
HGNC:37803	Approved	GAPDHP47			ENSG00000243033
HGNC:37805	Approved	GAPDHP48			ENSG00000232718
HGNC:38555	Approved	GAPDHP49			ENSG00000234285
HGNC:38556	Approved	GAPDHP50			ENSG00000241861
HGNC:38557	Approved	GAPDHP51			ENSG00000236973
HGNC:38558	Approved	GAPDHP52			ENSG00000235076
HGNC:38559	Approved	GAPDHP53			ENSG00000234069
HGNC:38560	Approved	GAPDHP54			ENSG00000226769
HGNC:38561	Approved	GAPDHP55			ENSG00000224055
HGNC:38562	Approved	GAPDHP56			ENSG00000249018
HGNC:38563	Approved	GAPDHP57			ENSG00000236167
HGNC:4142	Approved	GAPDHP58		GAPDL1	ENSG00000229570
HGNC:4142	Approved	GAPDHP58		GAPDHL1	ENSG00000229570
HGNC:4152	Approved	GAPDHP59		GAPDL3	ENSG00000231739
HGNC:4152	Approved	GAPDHP59		GAPDHL3	ENSG00000231739
HGNC:4153	Approved	GAPDHP60		GAPDL4	ENSG00000248180
HGNC:4153	Approved	GAPDHP60		GAPDHL4	ENSG00000248180
HGNC:4155	Approved	GAPDHP61		GAPDL6	ENSG00000248415
HGNC:4155	Approved	GAPDHP61		GAPDHL6	ENSG00000248415
HGNC:4156	Approved	GAPDHP62		GAPDL7	ENSG00000251013
HGNC:4156	Approved	GAPDHP62		GAPDHL7	ENSG00000251013
HGNC:4157	Approved	GAPDHP63		GAPDL8	ENSG00000218582
HGNC:4157	Approved	GAPDHP63		GAPDHL8	ENSG00000218582
HGNC:4158	Approved	GAPDHP64		GAPDL9	ENSG00000231072
HGNC:4158	Approved	GAPDHP64		GAPDHL9	ENSG00000231072
HGNC:4143	Approved	GAPDHP65		GAPDL10	ENSG00000235587
HGNC:4143	Approved	GAPDHP65		GAPDHL10	ENSG00000235587
HGNC:4144	Approved	GAPDHP66		GAPDL11	ENSG00000250933
HGNC:4144	Approved	GAPDHP66		GAPDHL11	ENSG00000250933
HGNC:4145	Approved	GAPDHP67		GAPDL12	ENSG00000219930
HGNC:4145	Approved	GAPDHP67		GAPDHL12	ENSG00000219930
HGNC:4146	Approved	GAPDHP68		GAPDL13	ENSG00000233876
HGNC:4146	Approved	GAPDHP68		GAPDHL13	ENSG00000233876
HGNC:4147	Approved	GAPDHP69		GAPDL14	ENSG00000223460
HGNC:4147	Approved	GAPDHP69		GAPDHL14	ENSG00000223460
HGNC:4148	Approved	GAPDHP70		GAPDL15	ENSG00000249489
HGNC:4148	Approved	GAPDHP70		GAPDHL15	ENSG00000249489
HGNC:4149	Approved	GAPDHP71		GAPDL16	ENSG00000213376
HGNC:4149	Approved	GAPDHP71		GAPDHL16	ENSG00000213376
HGNC:22955	Approved	GAPDHP72		GAPDL18	ENSG00000216624
HGNC:22955	Approved	GAPDHP72		GAPDHL18	ENSG00000216624
HGNC:22956	Approved	GAPDHP73		GAPDL19	ENSG00000226540
HGNC:22956	Approved	GAPDHP73		GAPDHL19	ENSG00000226540
HGNC:50647	Approved	GAPDHP74			ENSG00000232780
HGNC:50648	Approved	GAPDHP75			ENSG00000226196
HGNC:50649	Approved	GAPDHP76			ENSG00000249840
HGNC:55049	Approved	GAPDHP77			ENSG00000215000
HGNC:50480	Approved	GARS1P1		GARSP1	ENSG00000262135
HGNC:50293	Approved	GAS2L1P1			ENSG00000229511
HGNC:27986	Approved	GAS2L1P2			ENSG00000228376
HGNC:4178	Approved	GBAP1		GBAP	ENSG00000160766
HGNC:39561	Approved	GBP1P1			ENSG00000225492
HGNC:20013	Approved	GCATP1		GCATP	ENSG00000270878
HGNC:52401	Approved	GCNAP1			ENSG00000256912
HGNC:16532	Approved	GCNT1P1	bA189K21.2	GCNT1P	ENSG00000236474
HGNC:37972	Approved	GCNT1P2			ENSG00000249206
HGNC:37973	Approved	GCNT1P3			ENSG00000231047
HGNC:37974	Approved	GCNT1P4			ENSG00000219653
HGNC:37975	Approved	GCNT1P5			ENSG00000237620
HGNC:21623	Approved	GCNT2P1	bA421M1.3	GCNT6	ENSG00000205318
HGNC:21623	Approved	GCNT2P1	bA421M1.3	GCNT2P	ENSG00000205318
HGNC:43922	Approved	GCSHP1			ENSG00000248651
HGNC:43927	Approved	GCSHP2			ENSG00000259525
HGNC:43929	Approved	GCSHP3			ENSG00000237580
HGNC:43930	Approved	GCSHP4			ENSG00000256171
HGNC:44195	Approved	GCSHP5			ENSG00000224837
HGNC:4228	Approved	GDI2P1		GDI2P	ENSG00000229165
HGNC:37976	Approved	GDI2P2			ENSG00000233994
HGNC:49561	Approved	GEMIN2P1			ENSG00000235015
HGNC:49562	Approved	GEMIN2P2			ENSG00000235339
HGNC:54938	Approved	GEMIN7P1			ENSG00000225238
HGNC:31818	Approved	GEMIN8P1		FAM51A2P	ENSG00000259496
HGNC:31818	Approved	GEMIN8P1		GEMIN8P	ENSG00000259496
HGNC:37977	Approved	GEMIN8P2			ENSG00000260451
HGNC:37978	Approved	GEMIN8P3			ENSG00000223772
HGNC:37979	Approved	GEMIN8P4			ENSG00000228175
HGNC:44010	Approved	GET1P1		WRBP1	ENSG00000248633
HGNC:54609	Approved	GGCTP1			ENSG00000251000
HGNC:54610	Approved	GGCTP2			ENSG00000232943
HGNC:54611	Approved	GGCTP3			ENSG00000225842
HGNC:19427	Approved	GGNBP1			ENSG00000204188
HGNC:4252	Approved	GGT3P		GGT3	ENSG00000197421
HGNC:33207	Approved	GGT4P			ENSG00000280208
HGNC:33438	Approved	GGT8P	FLJ31276	GGT1P1	ENSG00000236969
HGNC:4254	Approved	GGTA2P	HGT2	GLYT2L	ENSG00000237766
HGNC:4254	Approved	GGTA2P	HGT2	GLYT3	ENSG00000237766
HGNC:4254	Approved	GGTA2P	HGT2	GGTA1P	ENSG00000237766
HGNC:33428	Approved	GGTLC4P			ENSG00000230712
HGNC:33427	Approved	GGTLC5P			ENSG00000276160
HGNC:30975	Approved	GIMAP3P	GIMAP3		ENSG00000177590
HGNC:30975	Approved	GIMAP3P	IAN4P		ENSG00000177590
HGNC:4275	Approved	GJA1P1			ENSG00000176857
HGNC:32542	Approved	GJA6P			ENSG00000236187
HGNC:4292	Approved	GK3P	GKTB	GKP3	ENSG00000229894
HGNC:4295	Approved	GK4P		GKP6	ENSG00000178146
HGNC:23263	Approved	GK6P		GK7P	
HGNC:23263	Approved	GK6P		GKP1	
HGNC:37701	Approved	GKN3P			ENSG00000283586
HGNC:4314	Approved	GLDCP1		GLDCP	ENSG00000248590
HGNC:31715	Approved	GLRA4			ENSG00000188828
HGNC:49787	Approved	GLRX3P1			
HGNC:49788	Approved	GLRX3P2			ENSG00000216657
HGNC:55062	Approved	GLRX5P1			ENSG00000181511
HGNC:55063	Approved	GLRX5P2			ENSG00000232879
HGNC:55064	Approved	GLRX5P3			ENSG00000271424
HGNC:16544	Approved	GLRXP1	bA425M5.1	GLRXP	ENSG00000228234
HGNC:18376	Approved	GLRXP2			ENSG00000258544
HGNC:34049	Approved	GLRXP3		GLRXL	ENSG00000118990
HGNC:33991	Approved	GLTPP1			ENSG00000255138
HGNC:4337	Approved	GLUD1P2	bA342C24.3	GLUDP2	ENSG00000265366
HGNC:4337	Approved	GLUD1P2	bA342C24.3	GLUD1P7	ENSG00000265366
HGNC:4337	Approved	GLUD1P2	bA342C24.3	GLUDP7	ENSG00000265366
HGNC:4338	Approved	GLUD1P3	Em:AC022400.11	GLUDP3	ENSG00000250959
HGNC:4338	Approved	GLUD1P3	Em:AC022400.11	C10orf102	ENSG00000250959
HGNC:4339	Approved	GLUD1P4		GLUDP4	ENSG00000267486
HGNC:4340	Approved	GLUD1P5		GLUDP5	
HGNC:23610	Approved	GLUD1P6	bK2173J9.1	GLUDP6	
HGNC:23610	Approved	GLUD1P6	bK2173J9.1	GLUD1P8	
HGNC:23610	Approved	GLUD1P6	bK2173J9.1	GLUDP8	
HGNC:23610	Approved	GLUD1P6	bA144G6.5	GLUDP6	
HGNC:23610	Approved	GLUD1P6	bA144G6.5	GLUD1P8	
HGNC:23610	Approved	GLUD1P6	bA144G6.5	GLUDP8	
HGNC:37696	Approved	GLUD1P9			ENSG00000234349
HGNC:4342	Approved	GLULP1		GLULL1	
HGNC:4343	Approved	GLULP2		GLULL2	
HGNC:4344	Approved	GLULP3		GLULL3	ENSG00000254572
HGNC:4345	Approved	GLULP4		GLULP	ENSG00000178723
HGNC:37989	Approved	GLULP5			ENSG00000257915
HGNC:37990	Approved	GLULP6			ENSG00000215043
HGNC:37866	Approved	GLYATL1P1			ENSG00000255189
HGNC:37863	Approved	GLYATL1P2			ENSG00000254717
HGNC:37864	Approved	GLYATL1P4			ENSG00000254399
HGNC:18023	Approved	GLYCAM1			ENSG00000257780
